;Season;Experiment;Period;Institute;Model;Model Id;Ensemble;RCM Ver;TAS celsius;PR mm.year;TAS diff;PR diff;Previous Study
341;MAM;rcp26;2031-2060;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-1.077511540997989;837.450007607214;1.5348153440316423;1.5152682799136792;False
342;MAM;rcp26;2031-2060;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;3.2897944603209908;849.0737602812401;2.2789898878874624;13.646662861689052;False
343;MAM;rcp26;2031-2060;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;2.812024620795796;783.8887121080435;1.3893163332600693;8.804164324313154;False
344;MAM;rcp26;2031-2060;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-0.6415915585843095;651.7654055526006;1.6458837107056183;-0.10727623098721356;False
345;MAM;rcp26;2031-2060;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;0.774763684326274;705.3434475172113;2.13810727632449;3.828255388874209;False
346;MAM;rcp26;2031-2060;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;2.0668058914047265;790.2988869348812;2.3266102440096574;8.658566250327684;False
347;MAM;rcp26;2031-2060;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;1.811694877995194;799.2746822911059;1.7554682347768562;8.841785939265124;False
348;MAM;rcp26;2031-2060;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;1.1771323367773334;780.1584886178574;1.5887282919322843;8.591490920272236;False
349;MAM;rcp26;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.795867223565665;857.8435844498746;1.4628489777973641;3.833776009644516;True
350;MAM;rcp26;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.737969883490905;841.6679977466573;1.3471642119147305;-0.9682200604186477;False
351;MAM;rcp26;2031-2060;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-3.5183776654209282;605.3887572202559;1.2862991866344373;3.9478735849770064;False
352;MAM;rcp26;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;0.794987909430688;846.246450386039;2.470982633545873;9.446950853073956;True
353;MAM;rcp26;2031-2060;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;2.315267091668545;934.6656170722599;2.411793800835369;9.955681640879858;True
354;MAM;rcp26;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;1.9639261376127024;891.2167057411359;1.4336667399428507;4.254521680491827;True
355;MAM;rcp26;2031-2060;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;1.1646570674873828;878.3397075500454;1.9250109914266886;8.874856791323511;False
356;MAM;rcp26;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;1.403418333699733;701.5471685244555;1.7336502528028177;-0.16895334611987087;True
357;MAM;rcp26;2071-2100;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;1.0806825675973073;779.6270467732393;;;False
358;MAM;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;-0.008942448718130436;735.1669900612297;1.7978502529745128;11.05214183523595;False
359;MAM;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.1173114970323468;838.5069990215734;1.2759397669817645;5.365885784456462;False
360;MAM;rcp26;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;1.9914596614640914;889.4122224033312;2.1254396570674885;1.3879028007286713;True
361;MAM;rcp26;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;3.882507144427393;1001.7112285678376;2.4630962848978015;3.969465697996805;False
362;MAM;rcp26;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;2.1005495713343976;846.9664967133465;;;False
363;MAM;rcp26;2071-2100;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-1.5293965706748622;751.5725822311413;3.2449714222905754;10.240515594715918;False
364;MAM;rcp26;2071-2100;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;1.1953781050780776;835.5983860703924;;;False
365;MAM;rcp26;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;3.9064409760387093;924.1309532046869;;;False
366;MAM;rcp26;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.6479775774895984;965.1485258496759;1.4998900857331705;10.353934771554828;False
367;MAM;rcp26;2071-2100;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-1.900357221367301;868.2616432988269;0.7119696636623303;5.250239245301837;False
368;MAM;rcp26;2071-2100;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;3.3253792042207238;826.9875499501966;2.3145746317871954;10.69047199017624;False
369;MAM;rcp26;2071-2100;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;3.125142888546975;782.3636466473059;1.702434601011248;8.592484438594179;False
370;MAM;rcp26;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-0.6107606067267284;673.8866077265548;1.6767146625631995;3.283126388384318;False
371;MAM;rcp26;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;0.540591338755803;690.4996699960868;1.9039349307540192;1.6432155634899346;False
372;MAM;rcp26;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;2.225796878434835;766.4223554003866;2.485601231039766;5.37577068214577;False
373;MAM;rcp26;2071-2100;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;2.252780830951906;786.9037478133646;2.196554187733568;7.157165329945493;False
374;MAM;rcp26;2071-2100;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;1.004209716421201;792.6403425858292;1.4158056715761518;10.328859867231285;False
375;MAM;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;3.2758078698615236;869.8575194313333;1.9427896240932228;5.28794814133819;True
376;MAM;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.8561551989448617;852.9224495084293;1.4653495273686872;0.3559937545254182;False
377;MAM;rcp26;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-3.1104858210595694;614.7580945143255;1.6941910309957962;5.556629408410022;False
378;MAM;rcp26;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;0.3830292371949895;792.5109709716414;2.0590239613101744;2.4972208165685483;True
379;MAM;rcp26;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;2.3897889646076464;909.2735304154257;2.4863156737744703;6.968512598134763;True
380;MAM;rcp26;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;2.136436579468011;893.8034144121884;1.6061771817981594;4.5571148359950024;True
381;MAM;rcp26;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;0.8496977357661422;890.3419613549934;1.610051659705448;10.362599691882707;False
382;MAM;rcp45;2031-2060;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;0.7849307540118957;652.6951961908846;1.906243130358348;2.3626126436492747;True
383;MAM;rcp45;2031-2060;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;1.826918003956962;723.7995513443582;2.1571499230600466;2.9975887869288127;True
384;MAM;rcp45;2031-2060;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;3.5548252363157076;746.2335609530166;2.7542316992745555;3.1023054607897365;False
385;MAM;rcp45;2031-2060;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;2.5340789184436403;788.3152577661634;1.4524071224444697;2.947357734991597;True
386;MAM;rcp45;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;0.4745922545648682;719.3730573728599;2.2813849562575115;8.666357276412189;False
387;MAM;rcp45;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.6864475708946998;793.4417436557383;1.8450758408441175;-0.29696563510786605;False
388;MAM;rcp45;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;2.1843042426907004;927.7922267414864;2.3182842382940976;5.763003627220138;True
389;MAM;rcp45;2031-2060;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;4.24080017586283;989.5948507021118;2.8213893163332386;2.711884374189942;False
390;MAM;rcp45;2031-2060;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;2.867696196966392;1073.3936468987288;1.8325456144207806;12.568015617790817;False
391;MAM;rcp45;2031-2060;GERICS;ICHEC-EC-EARTH;REMO2015;r1i1p1;v1;3.149076720158291;935.3643168247934;;;False
392;MAM;rcp45;2031-2060;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;4.528555726533341;942.2148616687626;;;False
393;MAM;rcp45;2031-2060;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;3.2482193888766915;995.7264346378299;2.1001318971202636;13.850176501694587;False
394;MAM;rcp45;2031-2060;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;-0.05635304462515478;673.2735010196047;3.1591833369971596;8.063694026563326;False
395;MAM;rcp45;2031-2060;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-0.05811167289510877;650.2563112579772;2.229363596394819;-0.33856733393611893;False
396;MAM;rcp45;2031-2060;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;1.0116014508683406;697.7574537326593;2.374945042866557;2.7115788211491503;False
397;MAM;rcp45;2031-2060;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;0.8586557485161848;706.6577866211595;2.376346449769187;8.47776573347951;True
398;MAM;rcp45;2031-2060;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;2.74668058914051;773.4340591309069;3.006484941745441;6.3398131310543455;False
399;MAM;rcp45;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.706781710266;845.6000574946954;1.3737634644976993;2.3518139614613536;True
400;MAM;rcp45;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.0243240272587855;802.113104809979;1.633518355682611;-5.622301554934397;False
401;MAM;rcp45;2031-2060;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-2.517580786986116;609.8287414000254;2.2870960650692496;4.710238113114512;False
402;MAM;rcp45;2031-2060;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;-0.1962739063530421;763.893845865401;2.338810727632449;7.529875080741978;True
403;MAM;rcp45;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;0.9192734666959836;831.3721777580943;2.5952681908111686;7.523227823520022;True
404;MAM;rcp45;2031-2060;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;0.011381622334624808;802.3686434678074;2.8728017146626144;11.805100115768344;True
405;MAM;rcp45;2031-2060;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;3.0264123983293416;916.3446737609347;3.1229391074961654;7.800374145552421;True
406;MAM;rcp45;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;1.8808584304242686;872.3459201478571;1.3505990327544168;2.047017362979797;True
407;MAM;rcp45;2031-2060;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;1.7519564739503153;946.4417935937649;2.512310397889621;17.316470897421393;False
408;MAM;rcp45;2071-2100;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;1.737282919322979;720.0872114252902;2.8585952956694314;12.931746277500762;True
409;MAM;rcp45;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;2.8279621894922116;770.0575788798345;3.1581941085952963;9.580164431448202;True
410;MAM;rcp45;2071-2100;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;4.381627830292416;807.2030999446131;3.581034293251264;11.526075660681459;False
411;MAM;rcp45;2071-2100;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;3.3255990327544964;818.6990316031031;2.243927236755326;6.915223641068401;True
412;MAM;rcp45;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;1.6057814260345822;789.9754320561008;3.4125741277272255;19.33134228420576;False
413;MAM;rcp45;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;2.590519894482327;859.7968218850157;2.7491481644317446;8.04114198007357;False
414;MAM;rcp45;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;2.945020883710754;943.4563743226946;3.079000879314151;7.548626797686996;True
415;MAM;rcp45;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;5.0335293471092655;1029.1296375429376;3.614118487579674;6.815273202327149;False
416;MAM;rcp45;2071-2100;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;3.4765662783029256;1054.0107502573585;2.441415695757314;10.535309146918948;False
417;MAM;rcp45;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r1i1p1;v1;3.4710156078259047;907.1576868683251;;;False
418;MAM;rcp45;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;5.198373268850332;947.2200907437611;;;False
419;MAM;rcp45;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;3.9038579907672215;998.5093457249658;2.7557704990107936;14.168371246192025;False
420;MAM;rcp45;2071-2100;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;0.8356012310397887;717.5265011249676;4.051137612662103;15.166517256500837;False
421;MAM;rcp45;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;0.9771708067707436;724.7065481824596;3.2646460760606715;11.072036678299487;False
422;MAM;rcp45;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;2.0431468454605692;748.0420241606946;3.4064904374587854;10.113588776582214;False
423;MAM;rcp45;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;2.1855682567597228;717.3279211242846;3.703258958012725;10.115718888300167;True
424;MAM;rcp45;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;3.6054957133436005;808.637662130703;3.8653000659485315;11.179973090837708;False
425;MAM;rcp45;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;3.5917014728511845;876.874701943757;2.2586832270828836;6.137311090973189;True
426;MAM;rcp45;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.701780611123354;882.876242339205;2.3109749395471795;3.8803969965577494;False
427;MAM;rcp45;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-1.1243350186854286;674.6408189108251;3.680341833369937;15.838752740321617;False
428;MAM;rcp45;2071-2100;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;1.014816443174368;852.7911654892374;3.549901077159859;20.043547924034204;True
429;MAM;rcp45;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;2.057902835788127;903.0120063126808;3.733897559903312;16.78856747884111;True
430;MAM;rcp45;2071-2100;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;0.7034293251264216;808.4704042227878;3.564849417454411;12.655342679017796;True
431;MAM;rcp45;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;3.909848318311731;972.5937769632596;4.006375027478555;14.417616046108686;True
432;MAM;rcp45;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;2.6927401626731466;910.2384162698638;2.162480765003295;6.479681195503556;True
433;MAM;rcp45;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;2.4844251483842754;950.4601183134689;3.244779072323581;17.814563519943377;False
434;MAM;rcp85;2031-2060;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;2.5342163112772482;779.7755941240886;2.8099032754451514;6.811967417353078;False
435;MAM;rcp85;2031-2060;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r1i1p1;v1;3.821971861947702;911.3221813542787;2.375219828533716;10.365179962877528;False
436;MAM;rcp85;2031-2060;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r2i1p1;v1;3.75157177401627;877.3454636944653;2.1362112552209283;3.6839662593134435;False
437;MAM;rcp85;2031-2060;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r3i1p1;v1;3.7775115409980344;837.1660413074346;2.684601011211271;7.36375979488874;False
438;MAM;rcp85;2031-2060;CLMcom-ETH;NCC-NorESM1-M;COSMO-crCLIM-v1-1;r1i1p1;v1;2.740140690261626;844.3742575737691;1.672070784787877;4.773404449497699;False
439;MAM;rcp85;2031-2060;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;0.8950923279841732;646.8719229537803;2.0164047043306255;1.4493449098485935;True
440;MAM;rcp85;2031-2060;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;2.3372774236096348;768.5655928570036;2.6675093427127194;9.367852939171135;True
441;MAM;rcp85;2031-2060;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;3.564332820400125;694.7860415360775;2.763739283358973;-4.005868359952068;False
442;MAM;rcp85;2031-2060;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;3.2935315453946146;861.5828014122416;2.211859749395444;12.515484130858322;True
443;MAM;rcp85;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;0.5904486004822616;733.3314430637657;2.397241302174905;10.774869557966484;False
444;MAM;rcp85;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.6914761486041243;797.1768773749886;1.850104418553542;0.17238724246075432;False
445;MAM;rcp85;2031-2060;CNRM;MOHC-HadGEM2-ES;ALADIN63;r1i1p1;v1;4.128632666520161;914.8711915486826;2.646021103539283;-0.9275905750295862;False
446;MAM;rcp85;2031-2060;CNRM;MPI-M-MPI-ESM-LR;ALADIN63;r1i1p1;v1;4.3341173884370505;992.0097530425369;2.2399428445812077;13.391294155208163;False
447;MAM;rcp85;2031-2060;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;1.3345845240712606;851.2049547549944;2.2007034513080157;-0.948474913495332;False
448;MAM;rcp85;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;2.6885359419653128;935.6922167530424;2.944658166630063;8.776636431272514;False
449;MAM;rcp85;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;2.553588700813407;925.6552950527202;2.811084853814066;10.70151374760242;False
450;MAM;rcp85;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;2.7822378544735216;917.5051417919955;2.9162178500769187;4.590334821136598;True
451;MAM;rcp85;2031-2060;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;4.363766761925717;915.3646954129517;2.9443559023961257;-4.992601074303412;False
452;MAM;rcp85;2031-2060;DMI;MPI-M-MPI-ESM-LR;HIRHAM5;r1i1p1;v1;3.8967685205539624;1079.8547847345915;2.454770279182185;11.79549191021151;False
453;MAM;rcp85;2031-2060;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;2.8566498131457934;1030.9959380803305;1.8214992306001818;8.12171955276642;False
454;MAM;rcp85;2031-2060;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;3.517948999780174;849.5288092989427;2.7734941745438277;4.510567898904649;False
455;MAM;rcp85;2031-2060;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;3.1721037590679657;932.7994199081105;2.024016267311538;6.655176465053893;False
456;MAM;rcp85;2031-2060;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;3.8897340074742033;770.784706274319;2.878929435040675;3.1678444801881662;False
457;MAM;rcp85;2031-2060;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;3.735524291053025;786.1714000700856;2.312816003517298;9.121002610522488;False
458;MAM;rcp85;2031-2060;IPSL;CNRM-CERFACS-CNRM-CM5;WRF381P;r1i1p1;v2;0.8611013409540647;664.5287448625088;1.9092108155638243;-0.15271952587286483;False
459;MAM;rcp85;2031-2060;IPSL;ICHEC-EC-EARTH;WRF381P;r12i1p1;v1;2.9997581886129296;739.6649149439575;3.1560233018245754;6.811919139943662;False
460;MAM;rcp85;2031-2060;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;-0.06330512200480598;716.5362888258823;3.1522312596175084;15.007583333291848;False
461;MAM;rcp85;2031-2060;IPSL;MOHC-HadGEM2-ES;WRF381P;r1i1p1;v1;3.2692404924159177;748.4334469470487;3.0556166190371528;3.075783915947221;False
462;MAM;rcp85;2031-2060;IPSL;NCC-NorESM1-M;WRF381P;r1i1p1;v1;2.2036491536601943;772.1749730255871;1.7496702571993978;4.730108236274563;False
463;MAM;rcp85;2031-2060;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;0.02992965486924959;641.4223956783989;2.3174049241591774;-1.6924960347720013;False
464;MAM;rcp85;2031-2060;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;1.596537700593558;745.7930358760199;2.959881292591774;9.782532280899524;False
465;MAM;rcp85;2031-2060;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;1.3744559243789922;705.6549110997506;2.8921466256319945;8.323816116096241;True
466;MAM;rcp85;2031-2060;KNMI;ICHEC-EC-EARTH;RACMO22E;r3i1p1;v1;1.658694218509595;727.8758684536419;2.9389426247527126;5.797484597082526;False
467;MAM;rcp85;2031-2060;KNMI;IPSL-IPSL-CM5A-MR;RACMO22E;r1i1p1;v1;-0.0016706968564221825;713.7179207162402;2.7243899758188945;13.780228853089556;False
468;MAM;rcp85;2031-2060;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;2.848158936029904;731.356962427094;3.107963288634835;0.5546132840128877;False
469;MAM;rcp85;2031-2060;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;2.7160969443834233;843.0619859346899;2.6598703011650855;14.804552477010626;False
470;MAM;rcp85;2031-2060;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;1.5645251703671192;790.7749724076276;1.97612112552207;10.069216049052754;False
471;MAM;rcp85;2031-2060;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;2.816311277203795;879.0363398377098;2.9657342273026757;10.823315630444593;False
472;MAM;rcp85;2031-2060;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;3.838156737744555;844.8523588247629;3.433584304242686;-0.13480181615877637;False
473;MAM;rcp85;2031-2060;MOHC;MPI-M-MPI-ESM-LR;HadREM3-GA7-05;r1i1p1;v1;3.9200153879974096;1028.6386146365116;2.807072983073226;13.643503085339386;False
474;MAM;rcp85;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;3.5853264453726297;918.794619630892;2.252308199604329;11.211316914843803;True
475;MAM;rcp85;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.4443064409760495;880.0983965409985;2.053500769399875;3.553551952513577;False
476;MAM;rcp85;2031-2060;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-2.40557814904372;616.5757579406715;2.3990987030116457;5.868730097113586;False
477;MAM;rcp85;2031-2060;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;-0.21364036051875246;754.3700689456048;2.3214442734667387;6.189256160946442;True
478;MAM;rcp85;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;1.6638601890525706;882.400828792541;3.3398549131677555;14.122877676489017;True
479;MAM;rcp85;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;1.318399648274351;810.1212749208138;2.734392174104187;9.098815726470873;False
480;MAM;rcp85;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;1.572521433282077;856.0603960002221;3.441827874258081;16.83413171979979;False
481;MAM;rcp85;2031-2060;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;0.13748076500331763;831.9082197120463;2.998900857331307;15.921257079592923;True
482;MAM;rcp85;2031-2060;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;2.9681028797538147;855.6274688566194;3.0646295889206385;0.6574970238974669;True
483;MAM;rcp85;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;2.8742910529787196;963.3554135686514;2.344031655308868;12.693307029507581;True
484;MAM;rcp85;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;2.7048032534623303;952.986767130072;2.404896680589161;11.288221218804392;False
485;MAM;rcp85;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;2.779709826335477;909.6176599428978;2.7032864365794467;7.735552946857496;False
486;MAM;rcp85;2031-2060;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;1.518608485381435;913.3797223920691;2.278962409320741;13.218252137222525;False
487;MAM;rcp85;2031-2060;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;2.150038469993433;818.9879081319467;;;False
488;MAM;rcp85;2071-2100;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;4.793586502528058;790.3373934680694;5.069273466695961;8.258699754064784;False
489;MAM;rcp85;2071-2100;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r1i1p1;v1;5.3887722576390615;957.9548852106692;3.9420202242250753;16.012608346128246;False
490;MAM;rcp85;2071-2100;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r2i1p1;v1;5.037733567817099;877.2508771767011;3.4223730490217577;3.6727881023362072;False
491;MAM;rcp85;2071-2100;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r3i1p1;v1;5.482666520114321;925.3390763009819;4.389755990327558;18.67165820731023;False
492;MAM;rcp85;2071-2100;CLMcom-ETH;NCC-NorESM1-M;COSMO-crCLIM-v1-1;r1i1p1;v1;4.491679489997807;946.4625716157;3.4236095845240584;17.440939160251354;False
493;MAM;rcp85;2071-2100;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;2.9253737085073794;654.9053161360191;4.046686084853832;2.7092271938406984;True
