;Season;Experiment;Period;Institute;Model;Model Id;Ensemble;RCM Ver;TAS celsius;PR mm.year;TAS diff;PR diff;Previous Study
149;ANN;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;4.029222815985179;1533.0261841388663;5.440491403345732;20.56271556759219;True
150;ANN;rcp85;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;6.052805529739771;1623.1977166351776;6.060118494423762;22.6936804182977;True
151;ANN;rcp85;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;4.391763475836456;1579.536615389652;4.055762081784394;19.221058855594144;True
152;ANN;rcp85;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;3.242135223048365;1525.283422933192;4.420364776951715;19.109206483983556;False
153;MAM;historical;1971-2000;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-1.8984026486988341;898.9396346075163;0.0;0.0;True
154;MAM;historical;1971-2000;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;-0.15964219330851392;973.4005739531553;0.0;0.0;True
155;MAM;historical;1971-2000;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;0.6175418215613604;758.8910059276345;0.0;0.0;False
156;MAM;historical;1971-2000;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;-1.6089045074349428;1079.6648828264285;0.0;0.0;True
157;MAM;historical;1971-2000;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;-0.1152067843866007;1229.669395476912;0.0;0.0;False
158;MAM;historical;1971-2000;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;-0.8042750929367912;1049.2743238474357;0.0;0.0;False
159;MAM;historical;1971-2000;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;0.5630285780669624;1080.9502989663067;0.0;0.0;False
160;MAM;historical;1971-2000;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;0.218058782527919;1072.8031752333322;0.0;0.0;False
161;MAM;historical;1971-2000;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-4.08581552044609;776.108589713015;0.0;0.0;False
162;MAM;historical;1971-2000;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-3.23364312267654;860.5893287489184;0.0;0.0;False
163;MAM;historical;1971-2000;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-2.351818076208133;908.3362287166615;0.0;0.0;False
164;MAM;historical;1971-2000;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;0.9278926579925724;1053.26681654471;0.0;0.0;True
165;MAM;historical;1971-2000;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;0.8041414962825684;1048.269153555308;0.0;0.0;False
166;MAM;historical;1971-2000;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-3.6921700743494057;976.6988436030189;0.0;0.0;True
167;MAM;historical;1971-2000;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-2.176312732342012;1064.393614648;0.0;0.0;True
168;MAM;historical;1971-2000;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-1.371189591078064;1063.355011517895;0.0;0.0;True
169;MAM;historical;1971-2000;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-2.8664846654274925;974.426503196968;0.0;0.0;False
170;MAM;historical;1985-2014;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-1.4901486988847523;889.7983756040994;0.4082539498140818;-1.0168935322790562;True
171;MAM;historical;1985-2014;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;-0.08308550185870445;953.0699122184715;0.07655669144980948;-2.088622328638801;True
172;MAM;historical;1985-2014;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.6133306226765853;766.9452606662277;0.9957888011152249;1.0613190399783443;False
173;MAM;historical;1985-2014;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;-1.2283573420074276;1158.0536343461963;0.3805471654275152;7.2604706114508195;True
174;MAM;historical;1985-2014;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;0.1895097583643519;1199.6061723887035;0.3047165427509526;-2.444821608050926;False
175;MAM;historical;1985-2014;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;-0.5662987918215663;966.3828464494983;0.23797630111522494;-7.899886189342209;False
176;MAM;historical;1985-2014;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;0.9018122676579878;1071.9506378649114;0.33878368959102545;-0.832569370673341;False
177;MAM;historical;1985-2014;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;1.2657179368030143;1097.1219593596725;1.0476591542750953;2.266844905735004;False
178;MAM;historical;1985-2014;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-2.997089916356856;781.1875403869108;1.088725604089234;0.6544123774965296;False
179;MAM;historical;1985-2014;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-2.885769052044566;761.7956202989617;0.34787407063197406;-11.479773818898968;False
180;MAM;historical;1985-2014;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-1.7843517657992152;861.1709617978468;0.5674663104089177;-5.192489898311329;False
181;MAM;historical;1985-2014;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;0.9968111059479838;1031.481717100374;0.06891844795541147;-2.0683362565055576;True
182;MAM;historical;1985-2014;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;1.457632434944287;949.6486184654626;0.6534909386617187;-9.407940198885402;False
183;MAM;historical;1985-2014;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-3.1363499070631633;986.6430370060929;0.5558201672862424;1.0181432555392456;True
184;MAM;historical;1985-2014;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-1.6046933085501678;1040.7998642236769;0.5716194237918444;-2.2166377268361956;True
185;MAM;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-1.33581552044609;1045.8473486971234;0.035374070631974064;-1.6464551002378922;True
186;MAM;historical;1985-2014;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-1.535803903345709;1041.878455650186;1.3306807620817835;6.9222206325378774;False
187;MAM;historical;1991-2020;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-1.2246689126394017;902.6034256935009;0.6737337360594324;0.4075680885496036;True
188;MAM;historical;1991-2020;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;-0.20805645910780868;957.2241062236099;-0.04841426579929475;-1.661851057252814;True
189;MAM;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.3274918680297674;827.1964790680373;0.709950046468407;9.000696095601928;False
190;MAM;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;-1.2833643122676222;1190.3814405479839;0.3255401951673207;10.254715095642764;True
191;MAM;historical;1991-2020;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;0.8124186802974123;1186.738790815426;0.927625464684013;-3.4912314496398444;False
192;MAM;historical;1991-2020;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;-0.41963289962825456;1048.8080122380009;0.38464219330853666;-0.044441343777957235;False
193;MAM;historical;1991-2020;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;1.5683143587360746;1080.9210179186666;1.0052857806691122;-0.002708824602588137;False
194;MAM;historical;1991-2020;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;1.494110130111551;1170.5088960997011;1.276051347583632;9.107516003121273;False
195;MAM;historical;1991-2020;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-3.2202834572490247;774.9805045753828;0.8655320631970653;-0.14535145630193563;False
196;MAM;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-2.7557446561337997;857.2183481393362;0.47789846654274015;-0.39170606664189744;False
197;MAM;historical;1991-2020;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-1.2211837825278735;887.7165258941708;1.1306342936802594;-2.2700517903621598;False
198;MAM;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;0.9934131040892566;996.3207510241125;0.06552044609668428;-5.406613464517166;True
199;MAM;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;1.3836024628253085;985.5854230465499;0.5794609665427402;-5.979736243898835;False
200;MAM;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-2.7629472583643064;994.8690447554712;0.9292228159850993;1.8603688610322195;True
201;MAM;historical;1991-2020;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-1.2729379646839902;1022.31434552089;0.9033747676580219;-3.9533560280729234;True
202;MAM;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-1.3641612453531593;1063.1863177210425;0.007028345724904739;-0.015864296968118904;True
203;MAM;historical;1991-2020;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-1.1806110594795314;1115.4643505534718;1.685873605947961;14.473933836341342;False
204;MAM;rcp26;2041-2070;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;0.7813429368030143;987.4465176939522;;;True
205;MAM;rcp26;2041-2070;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.07426812267658534;963.9814727700776;1.9726707713754195;7.235395532533071;True
206;MAM;rcp26;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.988708178438685;855.8597840091774;1.3711663568773247;12.777694994950235;False
207;MAM;rcp26;2041-2070;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;0.30597118959110503;1137.2796051065718;1.9148756970260479;5.336352343823138;True
208;MAM;rcp26;2041-2070;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;2.0458062267658192;1321.5179234964696;2.16101301115242;7.469367649337585;False
209;MAM;rcp26;2041-2070;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;1.6077834572490701;1117.7550462431182;2.4120585501858613;6.526484146164953;False
210;MAM;rcp26;2041-2070;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;2.630698187732378;1148.9798965645768;2.0676696096654155;6.293499124180413;False
211;MAM;rcp26;2041-2070;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.2620004646840357;1170.4080512975672;2.0439416821561167;9.098115881602054;False
212;MAM;rcp26;2041-2070;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-2.4773989312267304;816.3180235814871;1.6084165892193596;5.180903085139213;False
213;MAM;rcp26;2041-2070;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-1.2150267193308082;918.17684587659;2.0186164033457317;6.691637370334293;False
214;MAM;rcp26;2041-2070;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-0.14453996282526305;978.5140500414326;2.20727811338287;7.725974050811731;False
215;MAM;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;1.8867390799256896;1019.9105681733791;0.9588464219331172;-3.1669324284569766;True
216;MAM;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.0057272304832736;1049.5011427090071;1.2015857342007052;0.11752603322538928;False
217;MAM;rcp26;2041-2070;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-0.9615125464683842;1083.737789147073;2.7306575278810215;10.959257937604383;True
218;MAM;rcp26;2041-2070;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;0.22836895910785415;1160.1817546668549;2.4046816914498663;8.999315544610115;True
219;MAM;rcp26;2041-2070;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-0.10434479553902065;1064.291568011821;1.2668447955390434;0.08807561762359557;True
220;MAM;rcp26;2041-2070;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-0.8901545074349428;1089.1245185941125;1.9763301579925496;11.770822634732843;False
221;MAM;rcp26;2071-2100;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;1.181871514869897;990.9527046335896;;;True
222;MAM;rcp26;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-0.3629414498141159;897.3540331005053;1.5354611988847182;-0.1763857600631034;True
223;MAM;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.6788801115241654;803.2238231466383;1.061338289962805;5.841789779128211;False
224;MAM;rcp26;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;0.42249070631970653;1125.6895546077797;2.0313952137546494;4.262866423965208;True
225;MAM;rcp26;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;2.2411187267658192;1282.4915313587755;2.35632551115242;4.295637191277493;False
226;MAM;rcp26;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;1.07752091078072;1055.1255075240224;1.8817960037175112;0.5576409851650341;False
227;MAM;rcp26;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;2.912209572490724;1114.11720384674;2.3491809944237616;3.0683098854915114;False
228;MAM;rcp26;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;1.7535780669145424;1212.8307171886074;1.5355192843866234;13.052491378469247;False
229;MAM;rcp26;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-2.65685408921928;836.1063303889838;1.42896143122681;7.730585831829839;False
230;MAM;rcp26;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-1.6005692379181937;868.2154027945933;1.6330738847583461;0.8861455506032502;False
231;MAM;rcp26;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;0.03145910780671102;947.069264089751;2.383277184014844;4.264173788137155;False
232;MAM;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.3093401486988796;1060.187414006008;1.3814474907063072;0.6570602389242048;True
233;MAM;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;1.915810873605949;1021.9121681463985;1.1116693773233806;-2.5143337776865233;False
234;MAM;rcp26;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-1.7158980018587044;1006.204524952018;1.9762720724907012;3.0209599962413587;True
235;MAM;rcp26;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;0.34169377323422623;1122.3804684515114;2.5180065055762384;5.447876894929327;True
236;MAM;rcp26;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;0.0783921933085594;1067.8344655186493;1.4495817843866234;0.4212566783655661;True
237;MAM;rcp26;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-1.2655901486988341;1086.0877024778424;1.6008945167286583;11.45917100104814;False
238;MAM;rcp45;2041-2070;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.2292111988847978;896.1795680945025;2.127613847583632;-0.3070358015995999;True
239;MAM;rcp45;2041-2070;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;1.0925940985130183;965.9571786823103;1.2522362918215322;-0.7646795646129507;True
240;MAM;rcp45;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;2.5643935873605983;796.5892621880349;1.946851765799238;4.967545532354766;False
241;MAM;rcp45;2041-2070;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;0.9055878252788148;1202.1269646691344;2.5144923327137576;11.342601189557588;True
242;MAM;rcp45;2041-2070;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;3.11010687732346;1273.9133862342312;3.225313661710061;3.5980395153413975;False
243;MAM;rcp45;2041-2070;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;2.1684247211896377;1091.7640739297115;2.972699814126429;4.049441515587263;False
244;MAM;rcp45;2041-2070;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;4.00683085501862;1166.7924974598407;3.443802276951658;7.941364054908283;False
245;MAM;rcp45;2041-2070;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.4776428903346073;1239.8760257323436;2.2595841078066883;15.573485831888343;False
246;MAM;rcp45;2041-2070;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-1.770701672862458;801.2536893740684;2.315113847583632;3.2398945191872324;False
247;MAM;rcp45;2041-2070;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-0.8949465613382586;866.9819386627483;2.3386965613382813;0.7428177064574103;False
248;MAM;rcp45;2041-2070;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;1.0532411710037195;971.6658903957521;3.4050592472118524;6.972050621449461;False
249;MAM;rcp45;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.048594330855053;1007.278199784707;1.1207016728624808;-4.366283646044299;True
250;MAM;rcp45;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.315032527881044;943.0892267634878;1.5108910315984758;-10.033675648576734;False
251;MAM;rcp45;2041-2070;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-0.9178032063196611;1019.2569889682155;2.7743668680297446;4.357345730870397;True
252;MAM;rcp45;2041-2070;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;1.4629763011152477;1162.7016728861624;3.63928903345726;9.236062381929404;True
253;MAM;rcp45;2041-2070;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;0.1045887546468407;1064.7137395345146;1.4757783457249047;0.12777745925886907;True
254;MAM;rcp45;2041-2070;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-0.0816624070631633;1196.3939977595132;2.784822258364329;22.779295702066634;False
255;MAM;rcp45;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.9999186802974123;972.4388882019263;2.8983213289962464;8.176216818663283;True
256;MAM;rcp45;2071-2100;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;1.6201556691449923;1011.9596711626504;1.7797978624535062;3.961277426917846;True
257;MAM;rcp45;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;3.1448420074349883;839.9678231753603;2.527300185873628;10.683591795717888;False
258;MAM;rcp45;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;1.352323420074356;1230.0896003620776;2.9612279275092988;13.932537765038346;True
259;MAM;rcp45;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;3.4067495353160098;1297.8661572650683;3.5219563197026105;5.5459428395147565;False
260;MAM;rcp45;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;2.3906888940520616;1123.769242319254;3.194963986988853;7.0996608588175025;False
261;MAM;rcp45;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;4.2207016728625035;1142.144410805188;3.657673094795541;5.661140192791496;False
262;MAM;rcp45;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.952869423791867;1228.4812186370332;2.734810641263948;14.511333206097305;False
263;MAM;rcp45;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-1.3095608736059035;889.2731741264629;2.7762546468401865;14.58102460317997;False
264;MAM;rcp45;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-0.20271259293679122;937.3369212515071;3.0309305297397486;8.918027442213406;False
265;MAM;rcp45;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;1.4371282527881135;997.5837693476988;3.7889463289962464;9.82538599799441;False
266;MAM;rcp45;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.6565171933085594;1061.288840279371;1.728624535315987;0.7616326279961534;True
267;MAM;rcp45;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.7445167286245464;1046.7156191657689;1.940375232341978;-0.14819995268108505;False
268;MAM;rcp45;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-0.10530320631966106;1123.0664971758883;3.5868668680297446;14.98595544896139;True
269;MAM;rcp45;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;1.9183375929368367;1211.2170910968214;4.094650325278849;13.794095946110753;True
270;MAM;rcp45;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;0.7195980483271569;1117.9139068523305;2.090787639405221;5.13082599352729;True
271;MAM;rcp45;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;0.413284154275118;1145.715715298533;3.2797688197026105;17.578464003143097;False
272;MAM;rcp85;2041-2070;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.8625464684014901;988.6665977648421;2.760949117100324;9.981422523048648;True
273;MAM;rcp85;2041-2070;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;1.8958294609665813;1081.9633358085466;2.0554716542750953;11.152937933301027;True
274;MAM;rcp85;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;2.7414381970260706;821.7430478315039;2.12389637546471;8.282090763092096;False
275;MAM;rcp85;2041-2070;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;1.9005053438662003;1226.0817023374998;3.509409851301143;13.561320909852173;True
276;MAM;rcp85;2041-2070;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;3.5319237918216118;1226.7955917601912;3.6471305762082125;-0.2337053949046458;False
277;MAM;rcp85;2041-2070;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;2.543482806691486;1157.1920285936183;3.3477578996282773;10.284984802684804;False
278;MAM;rcp85;2041-2070;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;4.433759293680339;1105.48901872287;3.8707307156133766;2.2701062000749945;False
279;MAM;rcp85;2041-2070;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.816194237918239;1193.178873174031;2.59813545539032;11.220669431232556;False
280;MAM;rcp85;2041-2070;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-1.6084107806691463;826.7083705593329;2.4774047397769436;6.519677982823044;False
281;MAM;rcp85;2041-2070;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-0.21528810408921117;953.6316057480179;3.0183550185873287;10.81146069221654;False
282;MAM;rcp85;2041-2070;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;1.4344563197026332;945.4911467311107;3.786274395910766;4.090436651078354;False
283;MAM;rcp85;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.831470724907092;1127.7828217411352;1.9035780669145197;7.074751053192613;True
284;MAM;rcp85;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.118471189591105;1055.1217927642472;2.3143296933085367;0.6537098974721812;False
285;MAM;rcp85;2041-2070;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-0.021805297397747836;1122.6108928152178;3.670364776951658;14.939308075141437;True
286;MAM;rcp85;2041-2070;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;1.8488673327137803;1138.2063284128571;4.0251800650557925;6.934719707921906;True
287;MAM;rcp85;2041-2070;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;1.201184944237923;1200.3409300207206;2.572374535315987;12.882425626346908;True
288;MAM;rcp85;2041-2070;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;0.016589219330853666;1136.8156971652268;2.883073884758346;16.665104390683215;False
289;MAM;rcp85;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;2.7931052509293863;1009.8845407976094;4.6915078996282205;12.341752651559576;True
290;MAM;rcp85;2071-2100;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;3.135199814126395;1098.1335758525865;3.2948420074349087;12.814149204049468;True
291;MAM;rcp85;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;4.393709340148746;858.973408246683;3.7761675185873855;13.187981085203683;False
292;MAM;rcp85;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;3.3624302973977933;1196.4074364492885;4.971334804832736;10.812850865098298;True
293;MAM;rcp85;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;4.89283805762085;1403.5074790725034;5.00804484200745;14.136977323744016;False
294;MAM;rcp85;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;4.454379646840152;1140.3662427068864;5.258654739776944;8.681420748526333;False
295;MAM;rcp85;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;5.785873605947984;1218.1766935357596;5.2228450278810215;12.694977252948634;False
296;MAM;rcp85;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;4.229792053903395;1302.310211790317;4.011733271375476;21.393210036600365;False
297;MAM;rcp85;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;0.07766612453531252;830.9015149132913;4.1634816449814025;7.059956032768206;False
298;MAM;rcp85;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;1.879158921933083;960.6523924656074;5.112802044609623;11.627272192900135;False
299;MAM;rcp85;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;3.1411245353160098;1067.6263297135945;5.492942611524143;17.536468981533996;False
300;MAM;rcp85;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;4.081151254646841;1083.2053766651668;3.1532585966542683;2.8424478631797716;True
301;MAM;rcp85;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.9659386617100836;985.4254698609332;3.161797165427515;-5.994995033597478;False
302;MAM;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;2.1250929368030143;1160.5727877620207;5.81726301115242;18.826063465038537;True
303;MAM;rcp85;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;3.7395794609665813;1306.8375206375874;5.9158921933085935;22.777655056655423;True
